CustomerID,InvoiceNo,Quantity,UnitPrice,InvoiceDate,Description
C10204,543924,7,1.81,2011-03-24 10:12,JUMBO BAG RED RETROSPOT
C10423,561126,20,5.05,2011-05-31 10:29,CHILDRENS APRON DOLLY GIRL
C10469,510649,157,5.06,2011-08-24 16:26,ZINC T-LIGHT HOLDER STARS SMALL
C10010,544795,6,1.95,2010-12-15 09:56,STRAWBERRY CERAMIC TRINKET BOX
C10347,511908,11,3.04,2011-10-22 16:41,BAKING SET 9 PIECE RETROSPOT
C10317,554456,42,3.34,2010-12-24 08:16,GLASS STAR FROSTED T-LIGHT HOLDER
C10421,519575,55,5.09,2010-12-29 15:36,CHILDRENS APRON DOLLY GIRL
C10480,530469,146,5.25,2011-05-22 08:36,WHITE HANGING HEART T-LIGHT HOLDER
C10448,589641,293,2.11,2011-02-20 09:48,ASSORTED COLOUR BIRD ORNAMENT
C10443,559809,131,5.09,2011-09-17 13:56,LUNCH BAG BLACK SKULL
C10514,580849,73,3.15,2010-12-26 15:00,RED HARMONIA NOTEBOOK
C10425,538473,44,5.72,2011-07-21 16:49,PACK OF 20 SPACEBOY NAPKINS
C10526,537823,183,4.07,2011-04-17 13:27,LUNCH BAG PINK POLKADOT
C10233,543902,16,3.25,2011-07-03 14:24,MINI PAINT SET VINTAGE
C10344,548987,39,2.72,2011-01-16 12:41,RED HARMONIA NOTEBOOK
C10271,575700,25,5.48,2011-11-04 12:42,HAND WARMER RED POLKA DOT
C10282,519123,29,5.31,2011-06-26 09:20,BAKING SET 9 PIECE RETROSPOT
C10462,535227,236,4.08,2011-02-25 10:41,RECYCLED ACRYLIC DROP EARRINGS
C10509,570727,86,6.3,2011-10-26 08:01,JAM MAKING SET WITH JARS
C10473,587150,269,1.35,2011-02-25 17:20,SAVE THE PLANET MUG
C10500,540030,174,6.51,2011-03-13 13:28,KNITTED UNION FLAG HOT WATER BOTTLE
C10271,512816,45,5.19,2011-01-25 08:18,JUMBO BAG RED RETROSPOT
C10453,584188,162,5.11,2011-06-30 13:14,ASSORTED COLOUR BIRD ORNAMENT
C10248,533038,41,3.59,2011-09-24 15:21,HAND WARMER RED POLKA DOT
C10463,561196,294,3.28,2011-07-17 10:09,CHILDRENS CUTLERY CIRCUS PARADE
C10295,571018,27,1.83,2011-06-02 12:12,SAVE THE PLANET MUG
C10411,559533,56,3.27,2011-10-25 16:28,RED HARMONIA NOTEBOOK
C10445,596739,191,4.61,2011-09-28 13:44,PACK OF 20 SPACEBOY NAPKINS
C10460,536750,121,5.1,2011-04-15 12:57,LUNCH BAG RED RETROSPOT
C10331,523019,26,1.64,2011-04-20 11:15,PACK OF 12 LONDON TISSUES
C10370,597460,69,2.3,2011-04-26 11:58,POPCORN HOLDER
C10326,599243,36,2.96,2011-03-27 10:51,MINI PAINT SET VINTAGE
C10391,519552,19,5.33,2011-02-20 11:06,RECYCLED ACRYLIC DROP EARRINGS
C10471,538394,98,5.17,2011-05-26 14:56,LUNCH BAG RED RETROSPOT
C10423,567425,50,3.99,2011-06-20 14:00,LUNCH BAG PINK POLKADOT
C10217,523726,5,1.38,2011-11-17 11:10,PACK OF 20 SPACEBOY NAPKINS
C10421,524617,70,5.4,2011-04-04 17:48,ASSORTED COLOUR BIRD ORNAMENT
C10282,573225,45,1.93,2011-02-04 16:06,ASSORTED COLOUR BIRD ORNAMENT
C10448,557308,231,4.73,2011-09-06 08:33,ASSORTED COLOUR BIRD ORNAMENT
C10273,563554,22,2.21,2011-08-15 17:30,WHITE HANGING HEART T-LIGHT HOLDER
C10518,536559,63,8.42,2011-04-24 09:49,CHILDRENS CUTLERY CIRCUS PARADE
C10226,583752,8,2.38,2011-02-15 10:36,LUNCH BAG RED RETROSPOT
C10424,577143,22,5.62,2011-03-20 10:20,RECYCLED ACRYLIC DROP EARRINGS
C10270,559362,54,4.09,2011-12-08 09:07,CREAM CUPID HEARTS COAT HANGER
C10428,525442,48,4.02,2010-12-18 14:40,PACK OF 12 LONDON TISSUES
C10434,532458,70,1.93,2011-08-01 16:20,VICTORIAN GLASS HANGING T-LIGHT
C10518,581657,176,7.14,2010-12-08 08:26,CHILDRENS CUTLERY CIRCUS PARADE
C10528,530474,73,8.13,2011-10-31 16:05,MINI PAINT SET VINTAGE
C10240,569796,23,4.03,2011-01-16 17:39,HAND WARMER UNION JACK
C10467,579248,264,4.33,2011-04-12 10:35,VICTORIAN GLASS HANGING T-LIGHT
C10397,589556,33,1.76,2011-11-16 16:55,CREAM CUPID HEARTS COAT HANGER
C10468,588128,266,2.46,2011-05-11 09:25,CHILDRENS CUTLERY CIRCUS PARADE
C10524,549257,198,6.34,2011-01-31 15:51,CHILDRENS CUTLERY CIRCUS PARADE
C10503,542592,84,2.7,2011-01-28 11:46,CHILDRENS CUTLERY CIRCUS PARADE
C10022,559692,7,2.34,2011-07-25 10:03,STRAWBERRY CERAMIC TRINKET BOX
C10472,512979,276,4.56,2011-06-11 16:03,ASSORTED COLOUR BIRD ORNAMENT
C10233,549347,52,2.77,2010-12-30 17:25,MINI PAINT SET VINTAGE
C10128,562538,10,2.32,2011-11-11 11:11,WHITE HANGING HEART T-LIGHT HOLDER
C10377,591313,70,4.41,2011-11-11 14:16,BAKING SET 9 PIECE RETROSPOT
C10509,521980,82,6.45,2011-09-18 08:32,CHILDRENS CUTLERY CIRCUS PARADE
C10507,531895,144,7.45,2011-10-12 10:42,PACK OF 20 SPACEBOY NAPKINS
C10235,518557,47,2.55,2010-12-10 08:40,SAVE THE PLANET MUG
C10472,531531,198,1.3,2011-10-10 12:05,BAKING SET 9 PIECE RETROSPOT
C10386,553743,60,2.96,2010-12-09 17:43,PACK OF 20 SPACEBOY NAPKINS
C10514,571029,154,2.97,2011-10-01 13:49,SET 7 BABUSHKA NESTING BOXES
C10319,533332,15,2.95,2011-03-19 08:51,POPCORN HOLDER
C10356,580555,16,2.93,2011-05-24 17:59,SET OF 4 PANTRY JELLY MOULDS
C10329,518855,17,3.58,2011-06-08 17:18,ZINC T-LIGHT HOLDER STARS SMALL
C10369,526131,49,4.38,2011-12-08 08:38,PACK OF 12 LONDON TISSUES
C10438,560449,21,5.86,2010-12-13 15:06,LUNCH BAG RED RETROSPOT
C10484,524804,98,2.16,2011-04-15 17:27,LUNCH BAG PINK POLKADOT
C10268,538940,19,2.64,2011-09-19 14:36,HAND WARMER UNION JACK
C10490,556990,190,5.0,2011-09-10 10:24,WHITE METAL LANTERN
C10405,553572,28,4.45,2011-07-23 11:06,PACK OF 20 SPACEBOY NAPKINS
C10140,555143,9,1.62,2011-01-01 16:37,HAND WARMER UNION JACK
C10240,523935,45,3.47,2011-09-12 16:00,GLASS STAR FROSTED T-LIGHT HOLDER
C10510,562099,91,6.05,2011-09-24 12:44,BAKING SET 9 PIECE RETROSPOT
C10452,582487,105,1.98,2011-11-28 16:57,SET 7 BABUSHKA NESTING BOXES
C10477,521776,176,4.39,2011-10-28 11:04,HAND WARMER RED POLKA DOT
C10506,575251,195,8.07,2011-06-28 10:52,CHILDRENS CUTLERY CIRCUS PARADE
C10424,514205,17,4.11,2011-06-03 15:47,HAND WARMER UNION JACK
C10253,596413,18,4.88,2011-03-15 14:35,HAND WARMER UNION JACK
C10363,544701,53,3.75,2011-01-08 13:53,SAVE THE PLANET MUG
C10386,599006,37,2.8,2011-08-09 13:34,PACK OF 20 SPACEBOY NAPKINS
C10412,528541,54,5.1,2011-07-28 16:11,WHITE HANGING HEART T-LIGHT HOLDER
C10314,568117,51,2.03,2010-12-15 08:41,PACK OF 20 SPACEBOY NAPKINS
C10312,587264,38,2.99,2011-12-06 10:15,RED WOOLLY HOTTIE WHITE HEART
C10363,534400,59,5.52,2011-10-08 08:38,PACK OF 20 SPACEBOY NAPKINS
C10513,527557,141,5.2,2011-01-27 13:12,LUNCH BAG PINK POLKADOT
C10029,572402,10,3.4,2011-11-25 12:35,SET OF 4 PANTRY JELLY MOULDS
C10509,559522,127,8.14,2010-12-25 08:13,GLASS STAR FROSTED T-LIGHT HOLDER
C10052,555293,3,2.6,2010-12-05 15:57,PACK OF 12 LONDON TISSUES
C10291,550334,60,3.55,2011-01-24 13:31,JUMBO BAG RED RETROSPOT
C10385,531842,55,4.61,2011-03-15 13:40,BAKING SET 9 PIECE RETROSPOT
C10283,518180,18,4.87,2011-05-12 12:36,PACK OF 12 LONDON TISSUES
C10509,531787,139,3.81,2011-08-03 08:41,KNITTED UNION FLAG HOT WATER BOTTLE
C10423,593837,22,2.09,2011-06-10 08:20,LUNCH BAG PINK POLKADOT
C10494,538116,112,5.24,2010-12-02 12:22,CHILDRENS CUTLERY CIRCUS PARADE
C10520,598043,133,6.73,2011-09-26 14:54,RED HARMONIA NOTEBOOK
C10498,596217,195,4.98,2011-07-21 14:37,WHITE METAL LANTERN
C10490,520310,177,1.31,2011-10-13 15:02,WHITE METAL LANTERN
C10345,576112,14,4.46,2011-08-10 14:48,RED WOOLLY HOTTIE WHITE HEART
C10443,591811,113,4.96,2011-06-08 09:11,RED WOOLLY HOTTIE WHITE HEART
C10419,526260,71,3.51,2011-01-05 08:47,GLASS STAR FROSTED T-LIGHT HOLDER
C10490,587948,176,1.35,2011-08-31 17:36,WHITE METAL LANTERN
C10483,588077,224,1.61,2011-08-20 17:32,ZINC T-LIGHT HOLDER STARS SMALL
C10353,510947,10,1.51,2011-08-09 08:06,HAND WARMER RED POLKA DOT
C10373,584727,49,2.02,2011-01-24 09:13,SET OF 4 PANTRY JELLY MOULDS
C10505,559482,145,6.18,2011-03-31 13:44,STRAWBERRY CERAMIC TRINKET BOX
C10372,517339,42,3.39,2011-11-26 10:24,HAND WARMER RED POLKA DOT
C10448,514719,90,2.1,2011-01-05 15:25,CHILDRENS CUTLERY CIRCUS PARADE
C10442,530946,105,4.66,2011-03-12 10:26,LUNCH BAG BLACK SKULL
C10258,563054,50,3.85,2011-11-10 16:31,KNITTED UNION FLAG HOT WATER BOTTLE
C10506,533989,95,2.95,2011-10-25 09:11,CREAM CUPID HEARTS COAT HANGER
C10502,569099,116,4.15,2011-06-02 10:36,CHILDRENS CUTLERY CIRCUS PARADE
C10395,560323,50,5.37,2011-03-31 15:41,GLASS STAR FROSTED T-LIGHT HOLDER
C10474,589918,235,2.69,2011-02-03 08:54,VICTORIAN GLASS HANGING T-LIGHT
C10178,592890,20,1.08,2011-02-13 13:53,STRAWBERRY CERAMIC TRINKET BOX
C10325,510863,38,5.37,2011-09-12 12:57,WOODEN PICTURE FRAME WHITE FINISH
C10521,523574,58,4.75,2011-11-20 10:22,RED HARMONIA NOTEBOOK
C10529,570816,152,5.84,2011-11-23 14:16,LUNCH BAG BLACK SKULL
C10389,593387,30,3.53,2011-09-14 15:08,PACK OF 20 SPACEBOY NAPKINS
C10343,530811,55,4.08,2011-09-10 10:02,VICTORIAN GLASS HANGING T-LIGHT
C10475,585051,129,3.57,2010-12-16 13:48,WOODEN PICTURE FRAME WHITE FINISH
C10479,575518,133,4.17,2011-03-31 14:41,WHITE METAL LANTERN
C10344,561583,54,3.67,2011-10-06 11:33,PACK OF 20 SPACEBOY NAPKINS
C10300,567947,19,4.65,2011-05-04 09:58,WOODEN PICTURE FRAME WHITE FINISH
C10466,588539,199,1.36,2011-09-08 10:52,CHILDRENS CUTLERY CIRCUS PARADE
C10450,569083,171,3.99,2011-02-28 17:25,LUNCH BAG PINK POLKADOT
C10276,525993,28,3.25,2011-10-14 16:52,WHITE METAL LANTERN
C10237,548712,32,4.24,2011-01-23 16:46,LUNCH BAG RED RETROSPOT
C10287,568827,28,5.19,2011-07-26 14:30,KNITTED UNION FLAG HOT WATER BOTTLE
C10319,595729,51,4.45,2011-11-02 08:21,POPCORN HOLDER
C10488,513943,248,3.59,2011-08-31 13:44,ZINC T-LIGHT HOLDER STARS SMALL
C10453,575136,126,5.02,2011-10-25 08:23,PACK OF 12 LONDON TISSUES
C10167,554967,8,0.89,2011-01-04 12:02,LUNCH BAG BLACK SKULL
C10488,586850,228,3.06,2011-01-03 15:38,SET 7 BABUSHKA NESTING BOXES
C10500,596506,132,3.39,2011-04-12 14:30,RED HARMONIA NOTEBOOK
C10447,524122,193,4.47,2011-03-10 16:51,LUNCH BAG PINK POLKADOT
C10471,576719,277,2.57,2011-11-05 09:09,LUNCH BAG BLACK SKULL
C10353,513888,27,1.52,2011-07-02 12:46,HAND WARMER RED POLKA DOT
C10361,550180,37,3.94,2011-06-09 17:42,SET 7 BABUSHKA NESTING BOXES
C10481,546198,105,3.16,2010-12-02 09:02,HAND WARMER UNION JACK
C10515,525901,195,8.5,2011-10-07 16:56,HAND WARMER UNION JACK
C10245,552065,12,4.15,2011-08-16 10:26,WHITE METAL LANTERN
C10222,529808,13,1.78,2010-12-23 12:28,LUNCH BAG BLACK SKULL
C10520,594045,173,5.69,2011-07-18 15:21,WHITE METAL LANTERN
C10311,543868,27,1.83,2011-10-23 16:51,HAND WARMER UNION JACK
C10489,573253,273,1.45,2010-12-16 16:53,MINI PAINT SET VINTAGE
C10302,547940,21,4.79,2011-04-19 14:11,LUNCH BAG PINK POLKADOT
C10311,549357,57,4.16,2010-12-10 16:55,MINI PAINT SET VINTAGE
C10447,592429,176,3.59,2011-08-16 12:15,WOODEN PICTURE FRAME WHITE FINISH
C10408,521971,44,5.95,2011-02-25 08:50,PACK OF 12 LONDON TISSUES
C10420,559790,76,2.41,2011-06-04 12:19,WHITE HANGING HEART T-LIGHT HOLDER
C10469,566333,171,1.47,2010-12-29 16:56,ZINC T-LIGHT HOLDER STARS SMALL
C10446,541066,261,3.77,2011-04-28 10:15,RED WOOLLY HOTTIE WHITE HEART
C10479,529557,103,1.35,2010-12-09 12:19,RED HARMONIA NOTEBOOK
C10474,590481,177,4.57,2011-09-04 14:46,VICTORIAN GLASS HANGING T-LIGHT
C10002,569929,12,3.11,2011-09-16 16:20,VICTORIAN GLASS HANGING T-LIGHT
C10179,522208,23,0.85,2011-08-21 12:44,LUNCH BAG BLACK SKULL
C10187,576784,11,1.7,2011-10-08 12:49,WOODEN PICTURE FRAME WHITE FINISH
C10517,592040,177,6.82,2011-03-01 13:22,WOODEN PICTURE FRAME WHITE FINISH
C10504,586668,60,7.32,2011-10-25 13:13,CHILDRENS CUTLERY CIRCUS PARADE
C10530,595411,172,3.42,2011-04-06 09:20,LUNCH BAG RED RETROSPOT
C10426,530641,62,4.34,2011-10-06 13:47,SAVE THE PLANET MUG
C10450,598166,276,2.49,2010-12-01 08:55,LUNCH BAG PINK POLKADOT
C10305,522648,29,4.09,2010-12-31 15:07,CHILDRENS APRON DOLLY GIRL
C10398,596402,21,4.29,2011-06-07 08:18,LUNCH BAG PINK POLKADOT
C10240,539218,33,4.76,2011-03-31 09:29,JUMBO BAG RED RETROSPOT
C10440,534112,79,1.93,2010-12-08 10:21,SET OF 4 PANTRY JELLY MOULDS
C10498,551515,79,4.31,2011-06-08 17:30,JUMBO BAG RED RETROSPOT
C10274,534884,50,5.34,2011-01-25 15:29,RED HARMONIA NOTEBOOK
C10423,519697,29,3.7,2011-06-25 08:26,LUNCH BAG PINK POLKADOT
C10202,556627,7,2.02,2011-11-17 12:52,HAND WARMER UNION JACK
C10410,542339,73,2.0,2011-12-01 10:45,CHILDRENS APRON DOLLY GIRL
C10502,553307,161,3.99,2011-03-12 08:37,CHILDRENS CUTLERY CIRCUS PARADE
C10326,555109,56,4.41,2011-06-24 10:27,JAM MAKING SET WITH JARS
C10231,516507,28,1.37,2011-06-09 15:38,KNITTED UNION FLAG HOT WATER BOTTLE
C10424,521498,35,5.12,2011-11-12 12:16,HAND WARMER UNION JACK
C10527,513959,200,4.25,2011-03-16 17:26,MINI PAINT SET VINTAGE
C10260,566418,29,1.29,2011-10-22 17:27,MINI PAINT SET VINTAGE
C10223,540886,20,1.79,2011-01-01 14:52,WOODEN PICTURE FRAME WHITE FINISH
C10112,530932,5,3.91,2011-04-06 10:06,LUNCH BAG BLACK SKULL
C10512,585892,166,3.2,2011-10-13 08:45,LUNCH BAG BLACK SKULL
C10450,558932,109,2.63,2011-06-10 13:46,LUNCH BAG PINK POLKADOT
C10528,512433,105,4.95,2011-10-30 12:53,CHILDRENS APRON DOLLY GIRL
C10477,593535,188,3.16,2011-01-29 13:55,SET OF 4 PANTRY JELLY MOULDS
C10496,591955,125,5.72,2011-05-30 16:50,MINI PAINT SET VINTAGE
C10372,522050,35,2.83,2011-09-24 09:30,JAM MAKING SET WITH JARS
C10361,545815,61,5.61,2011-03-15 09:40,SET OF 4 PANTRY JELLY MOULDS
C10069,582910,3,2.38,2011-10-04 12:22,HAND WARMER RED POLKA DOT
C10225,591665,5,2.15,2011-12-08 09:05,CHILDRENS CUTLERY CIRCUS PARADE
C10509,527947,161,7.73,2011-01-27 11:27,WHITE HANGING HEART T-LIGHT HOLDER
C10318,586486,52,3.74,2011-07-15 13:45,WOODEN PICTURE FRAME WHITE FINISH
C10509,574107,107,4.38,2011-06-18 14:06,CHILDRENS CUTLERY CIRCUS PARADE
C10269,578714,49,5.49,2011-04-14 09:25,GLASS STAR FROSTED T-LIGHT HOLDER
C10449,584463,157,3.14,2010-12-13 12:00,STRAWBERRY CERAMIC TRINKET BOX
C10511,527777,133,2.87,2011-11-16 13:10,VICTORIAN GLASS HANGING T-LIGHT
C10280,591650,17,1.31,2011-02-06 11:46,CHILDRENS CUTLERY CIRCUS PARADE
C10454,551512,85,3.6,2011-03-03 09:23,HAND WARMER UNION JACK
C10302,530188,11,4.61,2011-09-29 14:05,HAND WARMER RED POLKA DOT
C10450,592928,233,2.7,2011-04-16 08:42,LUNCH BAG PINK POLKADOT
C10230,536309,10,1.17,2011-06-25 10:49,ZINC T-LIGHT HOLDER STARS SMALL
C10294,566973,33,2.46,2010-12-23 08:41,POPCORN HOLDER
C10216,556036,20,2.3,2011-04-11 09:46,KNITTED UNION FLAG HOT WATER BOTTLE
C10510,572700,141,5.05,2011-07-25 09:22,SET OF 4 PANTRY JELLY MOULDS
C10517,523311,91,8.14,2011-07-23 09:01,POPCORN HOLDER
C10057,598125,7,3.18,2011-06-21 08:16,WHITE METAL LANTERN
C10171,564819,9,1.69,2011-09-29 09:43,CHILDRENS CUTLERY CIRCUS PARADE
C10197,574665,16,1.83,2011-09-15 12:47,HAND WARMER RED POLKA DOT
C10168,596154,10,1.16,2011-03-29 14:40,CREAM CUPID HEARTS COAT HANGER
C10399,569515,40,5.56,2011-07-18 14:14,GLASS STAR FROSTED T-LIGHT HOLDER
C10419,596053,36,3.24,2011-06-22 08:23,LUNCH BAG BLACK SKULL
C10212,596787,7,1.47,2011-05-15 08:01,CHILDRENS CUTLERY CIRCUS PARADE
C10281,557638,49,2.35,2011-09-30 15:39,WOODEN PICTURE FRAME WHITE FINISH
C10337,554944,40,2.56,2011-03-06 11:08,WHITE HANGING HEART T-LIGHT HOLDER
C10395,555587,19,4.01,2011-07-21 09:01,SET OF 4 PANTRY JELLY MOULDS
C10530,566441,75,8.12,2011-03-15 16:51,WHITE HANGING HEART T-LIGHT HOLDER
C10410,562844,16,5.74,2010-12-09 13:53,CHILDRENS CUTLERY CIRCUS PARADE
C10399,547602,32,4.28,2011-04-03 15:46,CREAM CUPID HEARTS COAT HANGER
C10062,588116,7,3.44,2011-09-16 11:04,WHITE METAL LANTERN
C10480,531227,111,2.79,2011-06-06 13:46,MINI PAINT SET VINTAGE
C10268,511498,51,4.86,2011-05-03 08:46,BAKING SET 9 PIECE RETROSPOT
C10143,525376,5,3.91,2011-09-27 16:13,SET 7 BABUSHKA NESTING BOXES
C10421,542997,73,5.97,2011-08-25 11:15,ASSORTED COLOUR BIRD ORNAMENT
C10453,596639,254,3.82,2011-03-26 10:30,PACK OF 20 SPACEBOY NAPKINS
C10522,589118,190,4.45,2011-01-11 14:59,WHITE METAL LANTERN
C10516,552459,67,4.68,2011-01-12 16:27,JAM MAKING SET WITH JARS
C10528,548697,52,6.91,2011-10-19 12:02,HAND WARMER UNION JACK
C10268,517094,59,3.94,2011-05-16 15:11,KNITTED UNION FLAG HOT WATER BOTTLE
C10495,561456,109,1.63,2011-02-19 13:20,ZINC T-LIGHT HOLDER STARS SMALL
C10134,555158,3,1.61,2010-12-02 11:37,SAVE THE PLANET MUG
C10484,521689,239,4.79,2011-04-04 14:17,LUNCH BAG RED RETROSPOT
C10525,578907,122,3.81,2011-04-20 09:18,CHILDRENS APRON DOLLY GIRL
C10507,536718,148,6.54,2011-03-07 09:00,PACK OF 20 SPACEBOY NAPKINS
C10527,545530,146,8.22,2011-10-13 16:48,MINI PAINT SET VINTAGE
C10286,573559,60,4.23,2011-04-11 08:47,ASSORTED COLOUR BIRD ORNAMENT
C10483,525760,216,1.84,2011-01-06 16:59,HAND WARMER UNION JACK
C10414,526874,16,2.35,2011-01-12 13:43,CREAM CUPID HEARTS COAT HANGER
C10128,563148,11,3.64,2011-05-22 12:36,WHITE HANGING HEART T-LIGHT HOLDER
C10460,599795,247,2.1,2010-12-25 09:51,GLASS STAR FROSTED T-LIGHT HOLDER
C10177,563948,9,2.44,2011-04-29 12:36,SET OF 4 PANTRY JELLY MOULDS
C10433,582250,71,3.45,2011-11-05 14:54,SET OF 4 PANTRY JELLY MOULDS
C10342,589670,50,4.65,2011-09-12 08:23,PACK OF 12 LONDON TISSUES
C10094,515706,8,3.68,2011-11-08 09:33,PACK OF 12 LONDON TISSUES
C10422,550027,42,2.99,2011-03-04 15:00,MINI PAINT SET VINTAGE
C10499,529445,104,7.96,2011-03-22 14:33,JAM MAKING SET WITH JARS
C10426,542636,56,1.85,2011-06-23 11:13,LUNCH BAG BLACK SKULL
C10295,542329,10,4.35,2011-10-09 15:11,GLASS STAR FROSTED T-LIGHT HOLDER
C10266,530732,42,2.68,2011-08-30 14:12,GLASS STAR FROSTED T-LIGHT HOLDER
C10333,552157,25,4.06,2011-02-21 16:36,CHILDRENS CUTLERY CIRCUS PARADE
C10363,590969,19,5.72,2011-06-13 10:23,PACK OF 20 SPACEBOY NAPKINS
C10336,540554,49,4.45,2011-05-20 16:50,LUNCH BAG PINK POLKADOT
C10484,546492,122,2.78,2011-10-24 12:53,RED WOOLLY HOTTIE WHITE HEART
C10452,521321,110,1.35,2011-06-11 08:19,SET 7 BABUSHKA NESTING BOXES
C10341,589171,27,2.06,2011-04-21 11:06,RED WOOLLY HOTTIE WHITE HEART
C10383,517899,24,5.88,2011-02-01 16:33,ZINC T-LIGHT HOLDER STARS SMALL
C10463,546612,153,1.85,2011-04-20 15:42,ZINC T-LIGHT HOLDER STARS SMALL
C10308,566414,58,1.38,2011-01-20 08:53,POPCORN HOLDER
C10016,597500,4,3.5,2011-11-22 16:29,RECYCLED ACRYLIC DROP EARRINGS
C10476,568953,186,4.62,2011-06-05 11:25,SET OF 4 PANTRY JELLY MOULDS
C10481,547712,100,5.37,2011-04-25 14:53,RED WOOLLY HOTTIE WHITE HEART
C10515,542593,190,5.61,2011-09-01 17:59,HAND WARMER UNION JACK
C10515,536424,185,8.1,2011-01-16 10:51,ZINC T-LIGHT HOLDER STARS SMALL
C10514,520784,200,4.12,2011-07-25 09:12,JUMBO BAG RED RETROSPOT
C10506,525565,129,7.15,2011-08-21 08:41,CHILDRENS CUTLERY CIRCUS PARADE
C10523,517782,134,4.56,2010-12-18 17:14,WHITE HANGING HEART T-LIGHT HOLDER
C10275,557571,55,3.16,2011-02-02 09:07,STRAWBERRY CERAMIC TRINKET BOX
C10459,599175,134,1.88,2011-07-31 08:23,GLASS STAR FROSTED T-LIGHT HOLDER
C10254,530636,25,4.03,2010-12-06 11:54,MINI PAINT SET VINTAGE
C10501,581402,151,4.34,2011-10-14 14:29,SAVE THE PLANET MUG
C10515,510195,141,7.92,2011-08-21 14:08,JAM MAKING SET WITH JARS
C10238,513777,59,2.77,2011-11-12 13:27,SAVE THE PLANET MUG
C10429,549320,74,3.05,2011-08-16 10:25,LUNCH BAG BLACK SKULL
C10263,530669,59,1.63,2010-12-22 17:50,LUNCH BAG RED RETROSPOT
C10496,529564,62,4.16,2011-10-28 17:46,MINI PAINT SET VINTAGE
C10518,556501,89,7.06,2011-10-23 14:53,CHILDRENS CUTLERY CIRCUS PARADE
C10133,577272,2,2.63,2011-01-16 16:28,PACK OF 12 LONDON TISSUES
C10510,582983,94,7.37,2011-04-12 15:29,SAVE THE PLANET MUG
C10527,530174,175,3.22,2011-02-09 10:53,WHITE HANGING HEART T-LIGHT HOLDER
C10338,544340,28,1.99,2011-03-05 08:23,LUNCH BAG PINK POLKADOT
C10107,552291,6,1.91,2011-09-09 17:11,BAKING SET 9 PIECE RETROSPOT
C10304,588335,38,5.03,2011-08-06 14:21,BAKING SET 9 PIECE RETROSPOT
C10195,525650,7,1.79,2011-12-01 14:14,CHILDRENS CUTLERY CIRCUS PARADE
C10361,589116,70,3.3,2011-01-12 12:43,SET OF 4 PANTRY JELLY MOULDS
C10484,542543,273,5.48,2011-04-29 08:56,POPCORN HOLDER
C10366,535127,34,1.84,2011-10-29 12:13,CHILDRENS APRON DOLLY GIRL
C10516,550507,86,7.06,2010-12-12 17:52,STRAWBERRY CERAMIC TRINKET BOX
C10459,554952,241,2.78,2011-05-26 09:03,LUNCH BAG RED RETROSPOT
C10482,518621,250,5.49,2010-12-02 13:15,ASSORTED COLOUR BIRD ORNAMENT
C10528,534097,136,8.21,2010-12-16 16:40,HAND WARMER UNION JACK
C10444,572396,240,3.5,2011-01-13 13:55,ASSORTED COLOUR BIRD ORNAMENT
C10487,575989,257,4.44,2011-01-25 15:37,MINI PAINT SET VINTAGE
C10530,535346,100,5.59,2011-10-26 13:53,RECYCLED ACRYLIC DROP EARRINGS
C10288,535307,56,2.45,2011-11-10 17:49,SET OF 4 PANTRY JELLY MOULDS
C10250,555224,32,4.72,2011-06-08 11:02,HAND WARMER UNION JACK
C10508,523891,171,4.07,2011-11-11 08:45,HAND WARMER RED POLKA DOT
C10473,552977,137,3.92,2011-07-03 10:36,HAND WARMER UNION JACK
C10231,512628,51,2.99,2011-08-16 14:40,HAND WARMER UNION JACK
C10484,579102,181,3.29,2011-02-20 13:37,CHILDRENS APRON DOLLY GIRL
C10293,540885,36,1.27,2011-09-24 08:08,JUMBO BAG RED RETROSPOT
C10021,596900,8,2.98,2011-11-13 14:46,CREAM CUPID HEARTS COAT HANGER
C10275,568491,36,2.56,2011-07-21 17:57,SAVE THE PLANET MUG
C10099,568447,12,2.24,2011-10-05 10:34,SAVE THE PLANET MUG
C10386,521701,61,2.55,2011-05-05 13:28,PACK OF 20 SPACEBOY NAPKINS
C10444,539847,127,4.86,2011-10-13 09:09,ASSORTED COLOUR BIRD ORNAMENT
C10343,550600,18,4.95,2011-07-20 12:05,VICTORIAN GLASS HANGING T-LIGHT
C10466,542192,80,4.06,2011-09-09 09:21,CHILDRENS APRON DOLLY GIRL
C10301,565552,38,2.48,2011-07-17 09:32,RED HARMONIA NOTEBOOK
C10043,511792,4,2.28,2011-04-27 15:56,SET 7 BABUSHKA NESTING BOXES
C10515,552734,82,7.5,2011-01-24 09:36,JAM MAKING SET WITH JARS
C10486,524208,259,2.48,2011-04-20 16:39,VICTORIAN GLASS HANGING T-LIGHT
C10508,582515,55,5.87,2011-02-08 17:55,KNITTED UNION FLAG HOT WATER BOTTLE
C10374,543557,48,5.94,2011-08-25 13:28,JAM MAKING SET WITH JARS
C10323,594696,41,3.9,2011-08-20 17:46,VICTORIAN GLASS HANGING T-LIGHT
C10504,551504,66,3.58,2011-09-24 16:49,SET 7 BABUSHKA NESTING BOXES
C10512,569464,187,6.99,2011-12-04 17:25,LUNCH BAG BLACK SKULL
C10494,514359,172,2.9,2011-05-31 17:43,JUMBO BAG RED RETROSPOT
C10500,510069,97,2.86,2011-11-28 12:34,RED HARMONIA NOTEBOOK
